"Year","SiteID","Treatment","Position","Time","PadID","weight","Mppt","Days","wpd"
2017,"EIA","Strips","top",3,"EIA08T",6.59,9.017254,21,0.313809523809524
2017,"EIA","Strips","top",3,"EIA09T",13.77,9.017254,21,0.655714285714286
2017,"EIA","Strips","top",3,"EIA10T",8.76,9.017254,21,0.417142857142857
2017,"EIA","Strips","middle",3,"EIA11T",9.79,9.017254,21,0.466190476190476
2017,"EIA","Strips","middle",3,"EIA12T",11.36,9.017254,21,0.540952380952381
2017,"EIA","Strips","middle",3,"EIA13T",10.42,9.017254,21,0.496190476190476
2017,"EIA","Strips","middle",3,"EIA14T",3.7,9.017254,21,0.176190476190476
2017,"EIA","Strips","middle",3,"EIA15T",18.21,9.017254,21,0.867142857142857
2017,"EIA","Strips","middle",3,"EIA16T",5.01,9.017254,21,0.238571428571429
2017,"EIA","Strips","middle",3,"EIA17T",7.46,9.017254,21,0.355238095238095
2017,"EIA","Strips","middle",3,"EIA18T",10.76,9.017254,21,0.512380952380952
2017,"EIA","Strips","middle",3,"EIA19T",13.19,9.017254,21,0.628095238095238
2017,"EIA","Strips","middle",3,"EIA20T",19.1,9.017254,21,0.909523809523809
2017,"EIA","Strips","bottom",3,"EIA21T",11.4,9.017254,21,0.542857142857143
2017,"EIA","Strips","bottom",3,"EIA22T",6.42,9.017254,21,0.305714285714286
2017,"EIA","Strips","bottom",3,"EIA23T",14.45,9.017254,21,0.688095238095238
2017,"EIA","Strips","bottom",3,"EIA24T",4.72,9.017254,21,0.224761904761905
2017,"EIA","Strips","bottom",3,"EIA25T",13.99,9.017254,21,0.666190476190476
2017,"EIA","Strips","bottom",3,"EIA26T",35.48,9.017254,21,1.68952380952381
2017,"EIA","Strips","bottom",3,"EIA27T",8.94,9.017254,21,0.425714285714286
2017,"EIA","Strips","bottom",3,"EIA28T",16.62,9.017254,21,0.791428571428571
2017,"EIA","Strips","bottom",3,"EIA29T",5.56,9.017254,21,0.264761904761905
2017,"EIA","Strips","bottom",3,"EIA30T",20.02,9.017254,21,0.953333333333333
2017,"EIA","Control","top",3,"EIA01C",12.51,9.017254,21,0.595714285714286
2017,"EIA","Control","top",3,"EIA02C",9.43,9.017254,21,0.449047619047619
2017,"EIA","Control","top",3,"EIA03C",8.24,9.017254,21,0.392380952380952
2017,"EIA","Control","top",3,"EIA04C",8.74,9.017254,21,0.416190476190476
2017,"EIA","Control","top",3,"EIA05C",18.81,9.017254,21,0.895714285714286
2017,"EIA","Control","top",3,"EIA06C",11.24,9.017254,21,0.535238095238095
2017,"EIA","Control","top",3,"EIA07C",23.19,9.017254,21,1.10428571428571
2017,"EIA","Control","top",3,"EIA08C",39.38,9.017254,21,1.8752380952381
2017,"EIA","Control","top",3,"EIA09C",7.13,9.017254,21,0.339523809523809
2017,"EIA","Control","top",3,"EIA10C",12.87,9.017254,21,0.612857142857143
2017,"EIA","Control","middle",3,"EIA11C",36.25,9.017254,21,1.72619047619048
2017,"EIA","Control","middle",3,"EIA12C",19.33,9.017254,21,0.92047619047619
2017,"EIA","Control","middle",3,"EIA13C",8.38,9.017254,21,0.399047619047619
2017,"EIA","Control","middle",3,"EIA14C",12.74,9.017254,21,0.606666666666667
2017,"EIA","Control","middle",3,"EIA15C",10.11,9.017254,21,0.481428571428571
2017,"EIA","Control","middle",3,"EIA16C",36.53,9.017254,21,1.73952380952381
2017,"EIA","Control","middle",3,"EIA17C",4.66,9.017254,21,0.221904761904762
2017,"EIA","Control","middle",3,"EIA18C",7.17,9.017254,21,0.341428571428571
2017,"EIA","Control","middle",3,"EIA19C",12.43,9.017254,21,0.591904761904762
2017,"EIA","Control","middle",3,"EIA20C",10.85,9.017254,21,0.516666666666667
2017,"EIA","Control","bottom",3,"EIA21C",10.93,9.017254,21,0.52047619047619
2017,"EIA","Control","bottom",3,"EIA22C",14.09,9.017254,21,0.670952380952381
2017,"EIA","Control","bottom",3,"EIA23C",14.32,9.017254,21,0.681904761904762
2017,"EIA","Control","bottom",3,"EIA24C",14.53,9.017254,21,0.691904761904762
2017,"EIA","Control","bottom",3,"EIA25C",26.83,9.017254,21,1.27761904761905
2017,"EIA","Control","bottom",3,"EIA26C",15.45,9.017254,21,0.735714285714286
2017,"EIA","Control","bottom",3,"EIA27C",6.93,9.017254,21,0.33
2017,"EIA","Control","bottom",3,"EIA28C",7.04,9.017254,21,0.335238095238095
2017,"EIA","Control","bottom",3,"EIA29C",13.73,9.017254,21,0.653809523809524
2017,"EIA","Control","bottom",3,"EIA30C",24.97,9.017254,21,1.18904761904762
2017,"MCN","Strips","top",1,"MCN01T",0.96,3.251454,13,0.0738461538461538
2017,"MCN","Strips","top",1,"MCN02T",0.53,3.251454,13,0.0407692307692308
2017,"MCN","Strips","top",1,"MCN03T",1.07,3.251454,13,0.0823076923076923
2017,"MCN","Strips","top",1,"MCN04T",0.75,3.251454,13,0.0576923076923077
2017,"MCN","Strips","top",1,"MCN05T",0.350000000000001,3.251454,13,0.026923076923077
2017,"MCN","Strips","top",1,"MCN06T",0.92,3.251454,13,0.0707692307692308
2017,"MCN","Strips","top",1,"MCN07T",1.18,3.251454,13,0.0907692307692307
2017,"MCN","Strips","top",1,"MCN08T",1.8,3.251454,13,0.138461538461538
2017,"MCN","Strips","top",1,"MCN09T",1.25,3.251454,13,0.0961538461538462
2017,"MCN","Strips","top",1,"MCN10T",0.64,3.251454,13,0.0492307692307692
2017,"MCN","Strips","middle",1,"MCN11T",2.33,3.251454,13,0.179230769230769
2017,"MCN","Strips","middle",1,"MCN12T",2.28,3.251454,13,0.175384615384615
2017,"MCN","Strips","middle",1,"MCN13T",0.84,3.251454,13,0.0646153846153846
2017,"MCN","Strips","middle",1,"MCN14T",0.87,3.251454,13,0.0669230769230769
2017,"MCN","Strips","middle",1,"MCN15T",3.36,3.251454,13,0.258461538461538
2017,"MCN","Strips","middle",1,"MCN16T",0.54,3.251454,13,0.0415384615384615
2017,"MCN","Strips","middle",1,"MCN17T",0.510000000000001,3.251454,13,0.0392307692307693
2017,"MCN","Strips","middle",1,"MCN18T",0.720000000000001,3.251454,13,0.0553846153846154
2017,"MCN","Strips","middle",1,"MCN19T",2.46,3.251454,13,0.189230769230769
2017,"MCN","Strips","middle",1,"MCN20T",2.5,3.251454,13,0.192307692307692
2017,"MCN","Strips","bottom",1,"MCN21T",0.59,3.251454,13,0.0453846153846154
2017,"MCN","Strips","bottom",1,"MCN22T",0.47,3.251454,13,0.0361538461538461
2017,"MCN","Strips","bottom",1,"MCN23T",0.98,3.251454,13,0.0753846153846154
2017,"MCN","Strips","bottom",1,"MCN24T",0.68,3.251454,13,0.0523076923076923
2017,"MCN","Strips","bottom",1,"MCN25T",0.95,3.251454,13,0.0730769230769231
2017,"MCN","Strips","bottom",1,"MCN26T",4.01,3.251454,13,0.308461538461538
2017,"MCN","Strips","bottom",1,"MCN27T",3.86,3.251454,13,0.296923076923077
2017,"MCN","Strips","bottom",1,"MCN28T",1.64,3.251454,13,0.126153846153846
2017,"MCN","Strips","bottom",1,"MCN29T",1.73,3.251454,13,0.133076923076923
2017,"MCN","Strips","bottom",1,"MCN30T",2.4,3.251454,13,0.184615384615385
2017,"MCN","Control","top",1,"MCN01C",0.7,3.251454,13,0.0538461538461539
2017,"MCN","Control","top",1,"MCN02C",0.909999999999999,3.251454,13,0.0699999999999999
2017,"MCN","Control","top",1,"MCN03C",1.12,3.251454,13,0.0861538461538462
2017,"MCN","Control","top",1,"MCN04C",2.17,3.251454,13,0.166923076923077
2017,"MCN","Control","top",1,"MCN05C",0.98,3.251454,13,0.0753846153846154
2017,"MCN","Control","top",1,"MCN06C",1.44,3.251454,13,0.110769230769231
2017,"MCN","Control","top",1,"MCN07C",1.04,3.251454,13,0.08
2017,"MCN","Control","top",1,"MCN08C",2.44,3.251454,13,0.187692307692308
2017,"MCN","Control","top",1,"MCN09C",0.27,3.251454,13,0.0207692307692307
2017,"MCN","Control","top",1,"MCN10C",0.38,3.251454,13,0.0292307692307692
2017,"MCN","Control","middle",1,"MCN11C",1.39,3.251454,13,0.106923076923077
2017,"MCN","Control","middle",1,"MCN12C",1.13,3.251454,13,0.0869230769230769
2017,"MCN","Control","middle",1,"MCN13C",2.29,3.251454,13,0.176153846153846
2017,"MCN","Control","middle",1,"MCN14C",1.97,3.251454,13,0.151538461538462
2017,"MCN","Control","middle",1,"MCN15C",1.05,3.251454,13,0.0807692307692308
2017,"MCN","Control","middle",1,"MCN16C",0.71,3.251454,13,0.0546153846153846
2017,"MCN","Control","middle",1,"MCN17C",1.71,3.251454,13,0.131538461538462
2017,"MCN","Control","middle",1,"MCN18C",0.44,3.251454,13,0.0338461538461539
2017,"MCN","Control","middle",1,"MCN19C",0.54,3.251454,13,0.0415384615384615
2017,"MCN","Control","middle",1,"MCN20C",3.01,3.251454,13,0.231538461538462
2017,"MCN","Control","bottom",1,"MCN21C",0.930000000000001,3.251454,13,0.0715384615384616
2017,"MCN","Control","bottom",1,"MCN22C",0.92,3.251454,13,0.0707692307692308
2017,"MCN","Control","bottom",1,"MCN23C",0.829999999999999,3.251454,13,0.0638461538461538
2017,"MCN","Control","bottom",1,"MCN24C",0.98,3.251454,13,0.0753846153846154
2017,"MCN","Control","bottom",1,"MCN25C",1.93,3.251454,13,0.148461538461538
2017,"MCN","Control","bottom",1,"MCN26C",0.67,3.251454,13,0.0515384615384615
2017,"MCN","Control","bottom",1,"MCN27C",3.35,3.251454,13,0.257692307692308
2017,"MCN","Control","bottom",1,"MCN28C",2.94,3.251454,13,0.226153846153846
2017,"MCN","Control","bottom",1,"MCN29C",1.58,3.251454,13,0.121538461538462
2017,"MCN","Control","bottom",1,"MCN30C",3.19,3.251454,13,0.245384615384615
2017,"MCN","Strips","top",2,"MCN01T",3.68,1.9558,22,0.167272727272727
2017,"MCN","Strips","top",2,"MCN02T",2.76,1.9558,22,0.125454545454545
2017,"MCN","Strips","top",2,"MCN03T",7.28,1.9558,22,0.330909090909091
2017,"MCN","Strips","top",2,"MCN04T",4.94,1.9558,22,0.224545454545455
2017,"MCN","Strips","top",2,"MCN05T",3.62,1.9558,22,0.164545454545455
2017,"MCN","Strips","top",2,"MCN06T",8.86,1.9558,22,0.402727272727273
2017,"MCN","Strips","top",2,"MCN07T",4.25,1.9558,22,0.193181818181818
2017,"MCN","Strips","top",2,"MCN08T",5.91,1.9558,22,0.268636363636364
2017,"MCN","Strips","top",2,"MCN09T",0.79,1.9558,22,0.0359090909090909
2017,"MCN","Strips","top",2,"MCN10T",1.61,1.9558,22,0.0731818181818182
2017,"MCN","Strips","middle",2,"MCN11T",8.35,1.9558,22,0.379545454545455
2017,"MCN","Strips","middle",2,"MCN12T",8.65,1.9558,22,0.393181818181818
2017,"MCN","Strips","middle",2,"MCN13T",7.58,1.9558,22,0.344545454545455
2017,"MCN","Strips","middle",2,"MCN14T",4.29,1.9558,22,0.195
2017,"MCN","Strips","middle",2,"MCN15T",9.48,1.9558,22,0.430909090909091
2017,"MCN","Strips","middle",2,"MCN16T",4.84,1.9558,22,0.22
2017,"MCN","Strips","middle",2,"MCN17T",1.7,1.9558,22,0.0772727272727273
2017,"MCN","Strips","middle",2,"MCN18T",1.49,1.9558,22,0.0677272727272727
2017,"MCN","Strips","middle",2,"MCN19T",7,1.9558,22,0.318181818181818
2017,"MCN","Strips","middle",2,"MCN20T",8.39,1.9558,22,0.381363636363636
2017,"MCN","Strips","bottom",2,"MCN21T",3.6,1.9558,22,0.163636363636364
2017,"MCN","Strips","bottom",2,"MCN22T",1.05,1.9558,22,0.0477272727272727
2017,"MCN","Strips","bottom",2,"MCN23T",3.05,1.9558,22,0.138636363636364
2017,"MCN","Strips","bottom",2,"MCN24T",4.75,1.9558,22,0.215909090909091
2017,"MCN","Strips","bottom",2,"MCN25T",5.21,1.9558,22,0.236818181818182
2017,"MCN","Strips","bottom",2,"MCN26T",4.51,1.9558,22,0.205
2017,"MCN","Strips","bottom",2,"MCN27T",4.3,1.9558,22,0.195454545454545
2017,"MCN","Strips","bottom",2,"MCN28T",5.22,1.9558,22,0.237272727272727
2017,"MCN","Strips","bottom",2,"MCN29T",3.87,1.9558,22,0.175909090909091
2017,"MCN","Strips","bottom",2,"MCN30T",6.57,1.9558,22,0.298636363636364
2017,"MCN","Control","top",2,"MCN01C",4.05,1.9558,22,0.184090909090909
2017,"MCN","Control","top",2,"MCN02C",2.59,1.9558,22,0.117727272727273
2017,"MCN","Control","top",2,"MCN03C",9.19,1.9558,22,0.417727272727273
2017,"MCN","Control","top",2,"MCN04C",6.51,1.9558,22,0.295909090909091
2017,"MCN","Control","top",2,"MCN05C",5.19,1.9558,22,0.235909090909091
2017,"MCN","Control","top",2,"MCN06C",8.71,1.9558,22,0.395909090909091
2017,"MCN","Control","top",2,"MCN07C",10.48,1.9558,22,0.476363636363636
2017,"MCN","Control","top",2,"MCN08C",4.62,1.9558,22,0.21
2017,"MCN","Control","top",2,"MCN09C",1.5,1.9558,22,0.0681818181818182
2017,"MCN","Control","top",2,"MCN10C",10.81,1.9558,22,0.491363636363636
2017,"MCN","Control","middle",2,"MCN11C",2.74,1.9558,22,0.124545454545455
2017,"MCN","Control","middle",2,"MCN12C",7.49,1.9558,22,0.340454545454545
2017,"MCN","Control","middle",2,"MCN13C",10.02,1.9558,22,0.455454545454545
2017,"MCN","Control","middle",2,"MCN14C",10.44,1.9558,22,0.474545454545455
2017,"MCN","Control","middle",2,"MCN15C",4.36,1.9558,22,0.198181818181818
2017,"MCN","Control","middle",2,"MCN16C",4.32,1.9558,22,0.196363636363636
2017,"MCN","Control","middle",2,"MCN17C",4.36,1.9558,22,0.198181818181818
2017,"MCN","Control","middle",2,"MCN18C",4.81,1.9558,22,0.218636363636364
2017,"MCN","Control","middle",2,"MCN19C",35.67,1.9558,22,1.62136363636364
2017,"MCN","Control","middle",2,"MCN20C",3.66,1.9558,22,0.166363636363636
2017,"MCN","Control","bottom",2,"MCN21C",4.88,1.9558,22,0.221818181818182
2017,"MCN","Control","bottom",2,"MCN22C",6.9,1.9558,22,0.313636363636364
2017,"MCN","Control","bottom",2,"MCN23C",8.06,1.9558,22,0.366363636363636
2017,"MCN","Control","bottom",2,"MCN24C",6.57,1.9558,22,0.298636363636364
2017,"MCN","Control","bottom",2,"MCN25C",6.41,1.9558,22,0.291363636363636
2017,"MCN","Control","bottom",2,"MCN26C",7.28,1.9558,22,0.330909090909091
2017,"MCN","Control","bottom",2,"MCN27C",24.32,1.9558,22,1.10545454545455
2017,"MCN","Control","bottom",2,"MCN28C",7.01,1.9558,22,0.318636363636364
2017,"MCN","Control","bottom",2,"MCN29C",10.01,1.9558,22,0.455
2017,"MCN","Control","bottom",2,"MCN30C",5.52,1.9558,22,0.250909090909091
2017,"MCN","Strips","top",3,"MCN01T",0.149999999999999,3.5306,21,0.00714285714285712
2017,"MCN","Strips","top",3,"MCN02T",0.94,3.5306,21,0.0447619047619047
2017,"MCN","Strips","top",3,"MCN03T",0.77,3.5306,21,0.0366666666666666
2017,"MCN","Strips","top",3,"MCN04T",2.36,3.5306,21,0.112380952380952
2017,"MCN","Strips","top",3,"MCN05T",2.24,3.5306,21,0.106666666666667
2017,"MCN","Strips","top",3,"MCN06T",8.83,3.5306,21,0.420476190476191
2017,"MCN","Strips","top",3,"MCN07T",2.96,3.5306,21,0.140952380952381
2017,"MCN","Strips","top",3,"MCN08T",3.45,3.5306,21,0.164285714285714
2017,"MCN","Strips","top",3,"MCN09T",0.36,3.5306,21,0.0171428571428572
2017,"MCN","Strips","top",3,"MCN10T",1.68,3.5306,21,0.08
2017,"MCN","Strips","middle",3,"MCN11T",4.65,3.5306,21,0.221428571428571
2017,"MCN","Strips","middle",3,"MCN12T",3.18,3.5306,21,0.151428571428571
2017,"MCN","Strips","middle",3,"MCN13T",1.9,3.5306,21,0.0904761904761904
2017,"MCN","Strips","middle",3,"MCN14T",1.61,3.5306,21,0.0766666666666666
2017,"MCN","Strips","middle",3,"MCN15T",0.17,3.5306,21,0.00809523809523809
2017,"MCN","Strips","middle",3,"MCN16T",2.44,3.5306,21,0.116190476190476
2017,"MCN","Strips","middle",3,"MCN17T",6.01,3.5306,21,0.286190476190476
2017,"MCN","Strips","middle",3,"MCN18T",1.44,3.5306,21,0.0685714285714286
2017,"MCN","Strips","middle",3,"MCN19T",0.0700000000000003,3.5306,21,0.00333333333333335
2017,"MCN","Strips","bottom",3,"MCN21T",2.31,3.5306,21,0.11
2017,"MCN","Strips","bottom",3,"MCN22T",1.32,3.5306,21,0.0628571428571429
2017,"MCN","Strips","bottom",3,"MCN23T",0.5,3.5306,21,0.0238095238095238
2017,"MCN","Strips","bottom",3,"MCN24T",3.62,3.5306,21,0.172380952380952
2017,"MCN","Strips","bottom",3,"MCN25T",2.63,3.5306,21,0.125238095238095
2017,"MCN","Strips","bottom",3,"MCN26T",3.58,3.5306,21,0.17047619047619
2017,"MCN","Strips","bottom",3,"MCN27T",4.81,3.5306,21,0.229047619047619
2017,"MCN","Strips","bottom",3,"MCN28T",4.41,3.5306,21,0.21
2017,"MCN","Strips","bottom",3,"MCN29T",2.71,3.5306,21,0.129047619047619
2017,"MCN","Strips","bottom",3,"MCN30T",0.15,3.5306,21,0.00714285714285716
2017,"MCN","Control","top",3,"MCN01C",1.79,3.5306,21,0.0852380952380952
2017,"MCN","Control","top",3,"MCN02C",1.41,3.5306,21,0.0671428571428571
2017,"MCN","Control","top",3,"MCN03C",4.12,3.5306,21,0.196190476190476
2017,"MCN","Control","top",3,"MCN04C",5.13,3.5306,21,0.244285714285714
2017,"MCN","Control","top",3,"MCN05C",1.53,3.5306,21,0.0728571428571429
2017,"MCN","Control","top",3,"MCN06C",3.36,3.5306,21,0.16
2017,"MCN","Control","top",3,"MCN07C",0.489999999999999,3.5306,21,0.0233333333333333
2017,"MCN","Control","top",3,"MCN08C",0.61,3.5306,21,0.0290476190476191
2017,"MCN","Control","top",3,"MCN09C",1.22,3.5306,21,0.0580952380952381
2017,"MCN","Control","top",3,"MCN10C",3.37,3.5306,21,0.16047619047619
2017,"MCN","Control","middle",3,"MCN11C",0.45,3.5306,21,0.0214285714285714
2017,"MCN","Control","middle",3,"MCN12C",0.31,3.5306,21,0.0147619047619048
2017,"MCN","Control","middle",3,"MCN13C",2.73,3.5306,21,0.13
2017,"MCN","Control","middle",3,"MCN14C",5.05,3.5306,21,0.240476190476191
2017,"MCN","Control","middle",3,"MCN15C",3.16,3.5306,21,0.15047619047619
2017,"MCN","Control","middle",3,"MCN16C",2.87,3.5306,21,0.136666666666667
2017,"MCN","Control","middle",3,"MCN17C",2.61,3.5306,21,0.124285714285714
2017,"MCN","Control","middle",3,"MCN18C",3.28,3.5306,21,0.156190476190476
2017,"MCN","Control","middle",3,"MCN19C",2.21,3.5306,21,0.105238095238095
2017,"MCN","Control","middle",3,"MCN20C",2.87,3.5306,21,0.136666666666667
2017,"MCN","Control","bottom",3,"MCN21C",3.58,3.5306,21,0.17047619047619
2017,"MCN","Control","bottom",3,"MCN22C",3.05,3.5306,21,0.145238095238095
2017,"MCN","Control","bottom",3,"MCN23C",0.29,3.5306,21,0.0138095238095238
2017,"MCN","Control","bottom",3,"MCN24C",3.6,3.5306,21,0.171428571428571
2017,"MCN","Control","bottom",3,"MCN25C",3.99,3.5306,21,0.19
2017,"MCN","Control","bottom",3,"MCN26C",4.15,3.5306,21,0.197619047619048
2017,"MCN","Control","bottom",3,"MCN27C",8.31,3.5306,21,0.395714285714286
2017,"MCN","Control","bottom",3,"MCN28C",4.42,3.5306,21,0.21047619047619
2017,"MCN","Control","bottom",3,"MCN29C",2.09,3.5306,21,0.0995238095238095
2017,"MCN","Control","bottom",3,"MCN30C",2.68,3.5306,21,0.127619047619048
2017,"RHO","Strips","top",1,"RHO01T",107.84,9.474708,23,4.68869565217391
2017,"RHO","Strips","top",1,"RHO02T",0.890000000000001,9.474708,23,0.0386956521739131
2017,"RHO","Strips","top",1,"RHO03T",4.6,9.474708,23,0.2
2017,"RHO","Strips","top",1,"RHO04T",3.67,9.474708,23,0.159565217391304
2017,"RHO","Strips","top",1,"RHO05T",35.03,9.474708,23,1.52304347826087
2017,"RHO","Strips","top",1,"RHO06T",3.35,9.474708,23,0.145652173913043
2017,"RHO","Strips","top",1,"RHO07T",2.73,9.474708,23,0.118695652173913
2017,"RHO","Strips","top",1,"RHO08T",1.48,9.474708,23,0.0643478260869565
2017,"RHO","Strips","top",1,"RHO09T",4.55,9.474708,23,0.197826086956522
2017,"RHO","Strips","top",1,"RHO10T",9.93,9.474708,23,0.431739130434783
2017,"RHO","Strips","middle",1,"RHO11T",8.87,9.474708,23,0.385652173913043
2017,"RHO","Strips","middle",1,"RHO12T",1.95,9.474708,23,0.0847826086956522
2017,"RHO","Strips","middle",1,"RHO13T",13.81,9.474708,23,0.600434782608696
2017,"RHO","Strips","middle",1,"RHO14T",61.51,9.474708,23,2.67434782608696
2017,"RHO","Strips","middle",1,"RHO15T",14.33,9.474708,23,0.62304347826087
2017,"RHO","Strips","middle",1,"RHO16T",3.73,9.474708,23,0.162173913043478
2017,"RHO","Strips","middle",1,"RHO17T",6.44,9.474708,23,0.28
2017,"RHO","Strips","middle",1,"RHO18T",96.45,9.474708,23,4.19347826086957
2017,"RHO","Strips","middle",1,"RHO19T",11.34,9.474708,23,0.49304347826087
2017,"RHO","Strips","middle",1,"RHO20T",8.65,9.474708,23,0.376086956521739
2017,"RHO","Strips","bottom",1,"RHO21T",39.99,9.474708,23,1.73869565217391
2017,"RHO","Strips","bottom",1,"RHO22T",2,9.474708,23,0.0869565217391304
2017,"RHO","Strips","bottom",1,"RHO23T",1.02,9.474708,23,0.0443478260869565
2017,"RHO","Strips","bottom",1,"RHO24T",4.56,9.474708,23,0.198260869565217
2017,"RHO","Strips","bottom",1,"RHO25T",78.27,9.474708,23,3.40304347826087
2017,"RHO","Strips","bottom",1,"RHO26T",0.92,9.474708,23,0.04
2017,"RHO","Strips","bottom",1,"RHO27T",23.96,9.474708,23,1.04173913043478
2017,"RHO","Strips","bottom",1,"RHO28T",6.67,9.474708,23,0.29
2017,"RHO","Strips","bottom",1,"RHO29T",19.83,9.474708,23,0.862173913043478
2017,"RHO","Strips","bottom",1,"RHO30T",15.04,9.474708,23,0.653913043478261
2017,"RHO","Control","top",1,"RHO01C",62.05,9.474708,23,2.69782608695652
2017,"RHO","Control","top",1,"RHO02C",736.12,9.474708,23,32.0052173913044
2017,"RHO","Control","top",1,"RHO03C",180.6,9.474708,23,7.85217391304348
2017,"RHO","Control","top",1,"RHO04C",90.57,9.474708,23,3.93782608695652
2017,"RHO","Control","top",1,"RHO05C",166.68,9.474708,23,7.24695652173913
2017,"RHO","Control","top",1,"RHO06C",6.32,9.474708,23,0.274782608695652
2017,"RHO","Control","top",1,"RHO07C",45.85,9.474708,23,1.99347826086957
2017,"RHO","Control","top",1,"RHO08C",120.69,9.474708,23,5.24739130434783
2017,"RHO","Control","top",1,"RHO09C",81.95,9.474708,23,3.56304347826087
2017,"RHO","Control","top",1,"RHO10C",4.79,9.474708,23,0.208260869565217
2017,"RHO","Control","middle",1,"RHO11C",104.96,9.474708,23,4.56347826086957
2017,"RHO","Control","middle",1,"RHO12C",47.04,9.474708,23,2.04521739130435
2017,"RHO","Control","middle",1,"RHO13C",352,9.474708,23,15.304347826087
2017,"RHO","Control","middle",1,"RHO14C",42.53,9.474708,23,1.84913043478261
2017,"RHO","Control","middle",1,"RHO15C",16.06,9.474708,23,0.698260869565217
2017,"RHO","Control","middle",1,"RHO16C",94.32,9.474708,23,4.10086956521739
2017,"RHO","Control","middle",1,"RHO17C",15.18,9.474708,23,0.66
2017,"RHO","Control","middle",1,"RHO18C",14.67,9.474708,23,0.637826086956522
2017,"RHO","Control","middle",1,"RHO19C",17.52,9.474708,23,0.761739130434783
2017,"RHO","Control","middle",1,"RHO20C",104.55,9.474708,23,4.54565217391304
2017,"RHO","Control","bottom",1,"RHO21C",7.59,9.474708,23,0.33
2017,"RHO","Control","bottom",1,"RHO22C",141.79,9.474708,23,6.16478260869565
2017,"RHO","Control","bottom",1,"RHO23C",3.59,9.474708,23,0.156086956521739
2017,"RHO","Control","bottom",1,"RHO24C",212.17,9.474708,23,9.22478260869565
2017,"RHO","Control","bottom",1,"RHO25C",125.72,9.474708,23,5.46608695652174
2017,"RHO","Control","bottom",1,"RHO26C",26.52,9.474708,23,1.15304347826087
2017,"RHO","Control","bottom",1,"RHO27C",1.06,9.474708,23,0.0460869565217391
2017,"RHO","Control","bottom",1,"RHO28C",73.35,9.474708,23,3.18913043478261
2017,"RHO","Control","bottom",1,"RHO29C",112.62,9.474708,23,4.89652173913043
2017,"RHO","Control","bottom",1,"RHO30C",3.82,9.474708,23,0.166086956521739
2017,"RHO","Strips","top",2,"RHO01T",54.93,1.4224,19,2.89105263157895
2017,"RHO","Strips","top",2,"RHO02T",3.35,1.4224,19,0.176315789473684
2017,"RHO","Strips","top",2,"RHO03T",26.06,1.4224,19,1.37157894736842
2017,"RHO","Strips","top",2,"RHO04T",10.44,1.4224,19,0.549473684210526
2017,"RHO","Strips","top",2,"RHO05T",4.92,1.4224,19,0.258947368421053
2017,"RHO","Strips","top",2,"RHO06T",3.61,1.4224,19,0.19
2017,"RHO","Strips","top",2,"RHO07T",1.96,1.4224,19,0.103157894736842
2017,"RHO","Strips","top",2,"RHO08T",3.74,1.4224,19,0.196842105263158
2017,"RHO","Strips","top",2,"RHO09T",0.87,1.4224,19,0.0457894736842105
2017,"RHO","Strips","top",2,"RHO10T",1.7,1.4224,19,0.0894736842105263
2017,"RHO","Strips","middle",2,"RHO11T",0.0700000000000003,1.4224,19,0.0036842105263158
2017,"RHO","Strips","middle",2,"RHO12T",0.89,1.4224,19,0.0468421052631579
2017,"RHO","Strips","middle",2,"RHO14T",71.08,1.4224,19,3.74105263157895
2017,"RHO","Strips","middle",2,"RHO15T",33.41,1.4224,19,1.75842105263158
2017,"RHO","Strips","middle",2,"RHO16T",0.84,1.4224,19,0.0442105263157895
2017,"RHO","Strips","middle",2,"RHO17T",13.56,1.4224,19,0.713684210526316
2017,"RHO","Strips","middle",2,"RHO18T",33.85,1.4224,19,1.78157894736842
2017,"RHO","Strips","middle",2,"RHO19T",19.04,1.4224,19,1.00210526315789
2017,"RHO","Strips","middle",2,"RHO20T",14.21,1.4224,19,0.747894736842105
2017,"RHO","Strips","bottom",2,"RHO21T",44.43,1.4224,19,2.33842105263158
2017,"RHO","Strips","bottom",2,"RHO22T",0.68,1.4224,19,0.0357894736842105
2017,"RHO","Strips","bottom",2,"RHO23T",3.8,1.4224,19,0.2
2017,"RHO","Strips","bottom",2,"RHO24T",10.45,1.4224,19,0.55
2017,"RHO","Strips","bottom",2,"RHO25T",0.55,1.4224,19,0.0289473684210526
2017,"RHO","Strips","bottom",2,"RHO26T",32.76,1.4224,19,1.72421052631579
2017,"RHO","Strips","bottom",2,"RHO27T",1.41,1.4224,19,0.0742105263157895
2017,"RHO","Strips","bottom",2,"RHO28T",5.73,1.4224,19,0.301578947368421
2017,"RHO","Strips","bottom",2,"RHO29T",18.93,1.4224,19,0.996315789473684
2017,"RHO","Strips","bottom",2,"RHO30T",4.31,1.4224,19,0.226842105263158
2017,"RHO","Control","top",2,"RHO01C",27.52,1.4224,19,1.44842105263158
2017,"RHO","Control","top",2,"RHO02C",22.18,1.4224,19,1.16736842105263
2017,"RHO","Control","top",2,"RHO03C",66.39,1.4224,19,3.49421052631579
2017,"RHO","Control","top",2,"RHO04C",23.4,1.4224,19,1.23157894736842
2017,"RHO","Control","top",2,"RHO05C",45.89,1.4224,19,2.41526315789474
2017,"RHO","Control","top",2,"RHO06C",46.35,1.4224,19,2.43947368421053
